striker,year,format,runs,balls_faced,dismissals,matches,fours,sixes,average,strike_rate,lag1_runs,lag1_avg,lag1_sr,lag1_matches,career_runs_to_date,predicted_runs,shap_lag1_runs,shap_lag1_avg,shap_lag1_sr,shap_lag1_matches,shap_career_runs_to_date,shap_base_value
Urvil Patel,2026,IPL,258,128,14,7,12,28,18.43,201.56,136.0,22.67,212.5,3.0,136,191.0,-11.637601103831917,1.193002046290134,2.8876151492796525,36.69368000495607,-8.878268913979944,170.64744859122928
Usama Mir,2026,PSL,48,24,6,3,2,6,8.0,200.0,28.0,4.67,73.68,4.0,111,56.0,-120.85478687454345,2.590460524020637,0.9590294848519684,7.649463488131907,-4.579536500845915,170.64744859122928
Usman Khan,2026,PSL,778,478,22,13,72,44,35.36,162.76,426.0,26.62,147.92,8.0,1161,285.0,129.17754052417553,-4.09910272491346,-11.287457712611689,-2.4935506377272043,2.5558719014507396,170.64744859122928
Usman Khan,2026,T20I,198,166,13,17,18,5,15.23,119.28,121.0,20.17,114.15,10.0,772,148.0,-21.969026570073915,-8.975691205161128,-5.785815228143808,-13.442772770715576,27.49092207382477,170.64744859122928
Usman Patel,2026,T20I,3,11,2,2,0,0,1.5,27.27,47.0,7.83,117.5,6.0,1090,116.0,-81.91231852725774,-4.570004268043786,-6.917853847287218,-2.741419592188799,41.01214547598857,170.64744859122928
V Balakrishnan,2026,T20I,71,69,4,4,7,0,17.75,102.9,120.0,24.0,111.11,5.0,622,180.0,-14.5983285869138,-2.455118123849225,-4.772536563582143,6.4043049666516545,24.404384659263204,170.64744859122928
V Hirlal,2026,T20I,74,112,5,6,7,0,14.8,66.07,56.0,9.33,68.29,7.0,56,56.0,-91.48753263461202,-3.1652080683455095,1.540403834569681,-9.812721605603613,-12.139588689725672,170.64744859122928
V Igbinedion,2026,T20I,18,32,2,2,3,0,9.0,56.25,59.0,19.67,84.29,3.0,138,94.0,-84.9937535305529,-5.05930698818108,1.5253012149820162,18.318958503396015,-6.196369122264578,170.64744859122928
V Jatinder Kumar,2026,T20I,5,5,1,3,1,0,5.0,100.0,18.0,6.0,85.71,4.0,18,37.0,-135.0294373506054,1.9144031022441437,0.3368613648415846,7.8398494685228295,-8.458244552667137,170.64744859122928
V Kohli,2026,IPL,1350,814,24,16,146,50,56.25,165.85,1066.0,48.45,145.03,15.0,10605,549.0,299.12196737001113,-9.53097955269471,-82.27351707875006,-1.3107646350185285,172.4248030570432,170.64744859122928
V Kohli,2026,ODI,240,228,3,3,20,4,80.0,105.26,651.0,65.1,96.16,13.0,14435,734.0,269.9263926252526,48.46343512545453,3.4936054706022657,0.03302495331519656,241.36773727103454,170.64744859122928
V Langiatu,2026,T20I,230,242,7,8,20,8,32.86,95.04,270.0,20.77,79.88,13.0,409,196.0,59.88003878929798,-9.66627634357064,1.6883788934510813,-6.679133415705927,-19.75170731144391,170.64744859122928
V Marghashayam,2026,T20I,10,18,1,1,1,0,10.0,55.56,5.0,1.67,62.5,4.0,5,18.0,-150.47661638192497,1.6469086366312948,0.8993535629378231,8.207227549566927,-12.436562426093264,170.64744859122928
V Mbazo,2026,T20I,50,72,5,6,1,1,10.0,69.44,98.0,10.89,94.23,10.0,288,97.0,-33.47393398347438,-0.44464220645286145,-0.3107727676478258,-26.03442872309531,-13.637315330716083,170.64744859122928
V Nigam,2026,IPL,30,20,2,2,4,0,15.0,150.0,244.0,27.11,173.05,8.0,244,253.0,59.41708361781065,-3.178840232839054,30.13439864332021,-5.433937146780565,1.2266199630551566,170.64744859122928
V Nikolova,2026,T20I,64,56,4,4,10,0,16.0,114.29,56.0,5.6,67.47,10.0,61,51.0,-91.60839069473829,-2.7714868455648887,2.4382940268255457,-16.330692772224328,-11.80910460095538,170.64744859122928
V Phiri,2026,T20I,12,28,5,5,1,0,2.4,42.86,1.0,0.33,11.11,4.0,6,19.0,-157.7955675725919,1.719969613630881,12.10939419675415,9.355697418235842,-16.886338679122836,170.64744859122928
V Ravindran,2026,T20I,225,143,10,10,27,12,22.5,157.34,367.0,30.58,149.8,12.0,575,264.0,116.57844991126805,-0.5813057192254836,-6.287171956871429,-3.6268939509407243,-13.096510367491712,170.64744859122928
V Saini,2026,T20I,309,235,8,9,33,5,38.62,131.49,240.0,40.0,135.59,8.0,1000,222.0,39.17221756430755,3.83686679634442,-8.49564674268493,-5.619770482371145,22.31051765963305,170.64744859122928
V Shaw,2026,T20I,57,69,5,6,3,2,11.4,82.61,52.0,8.67,74.29,6.0,52,58.0,-94.64140803041973,-2.3334366139089453,1.3905242521081034,-5.4343955651683515,-12.07068280547199,170.64744859122928
V Shukla,2026,ODI,168,196,6,7,9,6,28.0,85.71,144.0,24.0,84.21,7.0,144,149.0,-8.476207251792053,-4.07893961863013,3.9116958887102533,-7.634579253111517,-5.311335911343021,170.64744859122928
V Shukla,2026,T20I,38,32,4,4,5,0,9.5,118.75,224.0,22.4,143.59,12.0,358,184.0,34.11462408491973,-3.457844409816967,-1.892497194410598,-7.914009847796531,-7.993704358571503,170.64744859122928
V Stolle,2026,T20I,6,7,3,3,0,0,2.0,85.71,28.0,7.0,48.28,5.0,54,47.0,-121.01273593057631,0.8348977472690632,3.1262966932090244,2.8293689027035698,-9.405011542692893,170.64744859122928
V Suryavanshi,2026,IPL,1552,654,32,16,126,144,48.5,237.31,504.0,36.0,206.56,7.0,504,288.0,159.20523272302978,-1.9704142618219107,2.2940533655178363,-4.649640863382901,-37.932878420136625,170.64744859122928
V Vijh,2026,T20I,82,43,2,3,6,5,41.0,190.7,131.0,21.83,110.08,7.0,727,174.0,-12.097341836838009,-4.911350468679479,-4.304967269311009,-0.20050471470416745,24.74634259402403,170.64744859122928
V Vira,2026,T20I,27,38,3,6,2,0,9.0,71.05,9.0,4.5,33.33,5.0,20,22.0,-145.17861012235554,-0.9989008575616065,5.794891442410212,3.9983418199505145,-12.682039121290874,170.64744859122928
V Zimonjic,2026,T20I,31,26,3,5,3,0,10.33,119.23,33.0,11.0,86.84,5.0,220,79.0,-103.7146677146742,1.0920642505652243,2.0208364607692437,3.478655257820832,5.77835600336022,170.64744859122928
VB Viyala,2026,T20I,30,30,4,4,2,0,7.5,100.0,34.0,6.8,70.83,7.0,47,51.0,-102.2946486001623,-0.27088671800073083,1.1646701897716703,-8.00233453247982,-10.343402604452859,170.64744859122928
VD Adewoye,2026,T20I,40,26,2,2,1,3,20.0,153.85,185.0,13.21,126.71,15.0,431,142.0,13.511576912104443,-10.682571231418896,-6.914995126138537,-10.037237198258616,-14.74240625378622,170.64744859122928
VE Tembo,2026,T20I,93,63,4,5,13,2,23.25,147.62,32.0,10.67,188.24,4.0,138,60.0,-119.71770580831812,2.946631880026005,0.6595580826293923,9.01925679412671,-3.14068170013814,170.64744859122928
VR Iyer,2026,IPL,418,224,8,6,42,26,52.25,186.61,170.0,17.0,130.77,7.0,1551,203.0,-1.3193559106575592,-7.057786407484984,-8.512794597356057,0.5003777861706228,48.7590885114847,170.64744859122928
VS Padhaal,2026,T20I,143,125,8,7,14,3,17.88,114.4,29.0,9.67,82.86,3.0,401,86.0,-111.87251647217411,-1.029084573152078,0.9896635872123554,18.034547120546524,9.716409434349783,170.64744859122928
Vaishnave Mahesh,2026,T20I,0,1,1,1,0,0,0.0,0.0,11.0,2.75,44.0,5.0,111,40.0,-133.54081219016376,1.7596435786998765,4.615573609359582,2.7501939934023274,-5.763738792257042,170.64744859122928
Vinay Ravi,2026,T20I,25,35,7,7,3,0,3.57,71.43,118.0,16.86,111.32,10.0,190,103.0,-31.381670761557224,-5.058191604296116,-2.9785800741402144,-14.856685140348768,-13.75356485194895,170.64744859122928
Vinu Kumar,2026,T20I,19,36,4,3,3,0,4.75,52.78,140.0,28.0,90.91,6.0,552,202.0,2.6408907124870864,3.438996923111925,3.0569676891504893,1.4983164270110476,20.32455212852739,170.64744859122928
Virandeep Singh,2026,T20I,190,142,9,10,22,7,21.11,133.8,730.0,38.42,133.46,21.0,2844,428.0,245.13389521657075,25.34049365643218,-79.11529711537874,-10.9036179603009,76.42947526813872,170.64744859122928
Virk Ali,2026,T20I,102,109,6,6,10,1,17.0,93.58,76.0,19.0,92.68,4.0,76,92.0,-72.34543031241965,-5.007439896264761,-1.0768454997827688,10.392307419233257,-10.221901843437776,170.64744859122928
Vishnu Vinod,2026,IPL,30,16,0,1,2,2,30.0,187.5,37.0,12.33,119.35,3.0,56,59.0,-110.3337517441912,-4.376791096077488,-6.673336076212061,16.52153511434766,-6.712674997025242,170.64744859122928
W Hornero-Garcia,2026,T20I,140,144,4,5,12,0,35.0,97.22,393.0,20.68,97.52,18.0,407,280.0,141.4394141920016,-11.450829764425357,-3.8317932196123263,-7.4303159337658675,-9.262782499344613,170.64744859122928
W Madhevere,2026,ODI,90,114,3,3,7,1,30.0,78.95,77.0,25.67,82.8,3.0,751,151.0,-66.58835700468558,-4.048683696882309,1.0108282525588885,16.623007015976366,33.19394186209091,170.64744859122928
W Madhevere,2026,Test,77,108,0,1,8,0,77.0,71.3,244.0,22.18,49.8,6.0,244,167.0,27.985309200203016,-10.227103467074794,2.4655951398193166,1.2053355863611095,-25.3884630150244,170.64744859122928
W Maximo,2026,T20I,51,63,5,5,3,0,10.2,80.95,99.0,11.0,67.35,9.0,99,100.0,-32.23134017458017,-1.2391127254967085,4.2133559931637805,-27.48590189747744,-13.416213164205837,170.64744859122928
W Miyauchi,2026,T20I,27,38,5,6,1,0,5.4,71.05,100.0,25.0,106.38,5.0,396,133.0,-24.09710817528377,-3.9861691271613133,-2.430543842030606,4.033436579078459,-11.569788217317882,170.64744859122928
W Moutswi,2026,T20I,27,45,2,3,2,0,13.5,60.0,106.0,15.14,74.13,9.0,144,99.0,-38.767332396047294,-7.0853108096438495,2.900679675336274,-15.619190147046494,-12.629616068481965,170.64744859122928
W Mwatile,2026,T20I,75,80,2,4,5,1,37.5,93.75,291.0,12.12,88.18,24.0,818,216.0,66.37708814284346,-4.653378725447058,0.08957802581968341,-3.6877835751923453,-12.480444789430498,170.64744859122928
W Nalisa,2026,T20I,2,3,2,2,0,0,1.0,66.67,68.0,17.0,109.68,8.0,80,68.0,-76.68503918924874,-4.209679974639427,-3.239880660201866,-9.97034137224246,-8.83947246366465,170.64744859122928
W Ngowhuad,2026,T20I,1,2,0,1,0,0,1.0,50.0,5.0,2.5,35.71,6.0,5,19.0,-139.93729612979112,-1.9255309354020542,4.613986640296369,-0.9509928424337911,-13.831791250670198,170.64744859122928
W O'Rourke,2026,ODI,7,16,2,2,0,0,3.5,43.75,5.0,5.0,50.0,3.0,6,16.0,-160.79250567671647,-0.6048908839040849,2.7236923384895446,17.02238272819213,-13.060039072828063,170.64744859122928
W Sutherland,2026,BBL,87,67,5,7,4,6,17.4,129.85,173.0,21.62,133.08,9.0,663,189.0,16.200418810215076,-8.873270407560382,-2.9880853291536087,-9.27030488232463,23.555315028522994,170.64744859122928
W Wotu,2026,T20I,29,38,4,6,0,1,7.25,76.32,107.0,11.89,104.9,11.0,143,91.0,-39.210245317224775,-5.016897873766897,-1.3636951880027386,-21.186809264278768,-13.177548097482829,170.64744859122928
WA Duraisingam,2026,T20I,189,326,19,18,12,0,9.95,57.98,183.0,20.33,74.39,9.0,1164,209.0,16.392450073410004,-10.947769171597269,4.346977634652557,-7.517304329337404,36.073517239288975,170.64744859122928
WA Young,2026,ODI,229,292,7,7,21,1,32.71,78.42,320.0,18.82,79.01,18.0,1640,304.0,96.94272664865477,-10.63188479495319,1.5575745198443744,-4.240538145903824,49.53493930228945,170.64744859122928
WAE Burton,2026,T20I,21,19,2,3,3,0,10.5,110.53,170.0,42.5,142.86,6.0,515,211.0,24.46541145171002,7.219452026129039,-3.8424859779005036,3.204242084417225,8.896055233284589,170.64744859122928
WG Jacks,2026,IPL,278,152,10,7,24,18,27.8,182.89,412.0,25.75,139.66,11.0,642,266.0,123.91045645283982,-5.711151224616015,-10.404215103637572,-6.933918376945366,-5.628414276590794,170.64744859122928
WG Jacks,2026,ODI,8,8,0,1,1,0,8.0,100.0,153.0,38.25,117.69,5.0,621,206.0,11.17720558066459,6.170066468830678,-8.119310684247242,5.0595322052052065,21.28481300692789,170.64744859122928
WG Jacks,2026,T20I,259,149,7,12,19,17,37.0,173.83,18.0,9.0,112.5,4.0,401,60.0,-117.04211289909375,-1.4898904229419176,-8.105784995948124,8.14641416226804,7.350275221801719,170.64744859122928
WG Jacks,2026,Test,27,64,2,1,2,1,13.5,42.19,118.0,23.6,39.46,3.0,207,194.0,-23.487287537890243,-1.938069307409502,14.167483097653848,43.62584773597822,-8.752279344863192,170.64744859122928
WJ Cope,2026,T20I,81,46,3,3,12,2,27.0,176.09,13.0,4.33,38.24,3.0,203,76.0,-133.21677230081247,-0.37980228621140344,7.557110655319226,20.546663712961763,10.490499415698887,170.64744859122928
WK Dilhari,2026,ODI,105,132,4,5,9,0,26.25,79.55,238.0,21.64,80.95,11.0,706,201.0,28.366395495148062,-11.118574815839432,2.9765108416388797,-8.147315839886566,18.647107646642546,170.64744859122928
WK Dilhari,2026,T20I,108,88,4,6,12,1,27.0,122.73,82.0,11.71,117.14,7.0,593,139.0,-51.69985481867438,1.233680530629898,-7.1547897402605605,-7.665895139774979,33.87538940632366,170.64744859122928
WK Lai,2026,T20I,6,16,3,3,0,0,2.0,37.5,30.0,4.29,73.17,8.0,79,48.0,-108.96798894466669,0.10156207129967157,1.0022492840599775,-7.257478099883162,-7.188416728905772,170.64744859122928
WL Madsen,2026,T20I,110,88,2,3,13,0,55.0,125.0,95.0,23.75,141.79,4.0,95,166.0,-15.885999851446373,-0.3771063034459181,-1.8306150177601983,17.304615112041716,-4.310233266778528,170.64744859122928
WNA Bucuane,2026,T20I,78,113,8,7,7,0,9.75,69.03,46.0,5.11,56.1,11.0,46,49.0,-94.03195685199884,-1.6776995657969358,2.2751715911098644,-16.14473010765588,-12.520308516125626,170.64744859122928
WP Masakadza,2026,T20I,1,1,0,1,0,0,1.0,100.0,18.0,4.5,81.82,6.0,214,55.0,-113.61244169900218,-1.0144373510909044,0.5564123446636602,-4.130218998569375,2.3149665047169377,170.64744859122928
Walid Ghauri,2026,T20I,115,100,7,7,6,6,16.43,115.0,446.0,40.55,135.56,13.0,743,277.0,132.80155495784965,2.297556414219047,-12.294354960353134,-3.558107975353683,-13.332269488955058,170.64744859122928
Walid Sahibzada,2026,T20I,17,13,1,1,1,2,17.0,130.77,42.0,14.0,93.33,3.0,42,73.0,-101.98779269769844,-4.48641526970249,-0.7378636523115759,18.852939305732022,-9.411891476172304,170.64744859122928
Wan Julia,2026,T20I,22,32,3,5,1,0,7.33,68.75,33.0,6.6,75.0,6.0,652,112.0,-93.21412839997117,-0.6662100887363301,3.11399694525032,-3.797155590405892,35.731015605505306,170.64744859122928
Waqar Khan,2026,T20I,35,44,3,4,1,2,11.67,79.55,48.0,12.0,111.63,5.0,83,65.0,-93.04758466504897,-3.3324178168011587,-2.931175162357031,2.4838059678773408,-8.707585023167132,170.64744859122928
Waqar Zalmai,2026,T20I,66,59,8,10,2,5,8.25,111.86,97.0,32.33,136.62,11.0,98,101.0,-36.96551536318235,2.0990122712344372,-3.8084881151013024,-16.159619083302257,-14.746860684168455,170.64744859122928
Waseem Muhammad,2026,ODI,47,68,4,4,3,2,11.75,69.12,300.0,33.33,86.46,9.0,1698,324.0,89.23251222364227,4.699265181453736,4.116754955031509,-7.744394451065277,62.5579204009652,170.64744859122928
Waseem Muhammad,2026,T20I,177,129,6,7,15,9,29.5,137.21,526.0,29.22,132.49,19.0,2505,386.0,177.01876468191057,-12.025918357589639,-15.403523453356545,-7.617575434980847,73.08898979571156,170.64744859122928
Waseem Yaqoob,2026,T20I,39,67,4,4,5,0,9.75,58.21,29.0,7.25,70.73,4.0,112,58.0,-119.03212773345147,1.5755492965423212,0.0492538648073135,8.11421311326233,-2.890389787160158,170.64744859122928
Washington Sundar,2026,IPL,754,502,20,16,80,24,37.7,150.2,215.0,26.88,167.97,5.0,625,226.0,31.78562781568336,-1.2588016988567474,0.2092783347009311,8.040295216244731,16.312222013096214,170.64744859122928
Washington Sundar,2026,ODI,7,7,0,1,0,0,7.0,100.0,50.0,10.0,76.92,5.0,365,106.0,-79.05013992186068,-1.205896327955453,2.380513794930544,2.5397608506988156,10.3564665526049,170.64744859122928
Washington Sundar,2026,T20I,25,31,3,3,0,1,8.33,80.65,93.0,31.0,145.31,4.0,254,146.0,-37.52606566147983,-0.5228508408686956,-7.045501565656204,19.01497210493998,1.2818983211264394,170.64744859122928
Wasim Ali,2026,ODI,121,126,6,7,8,2,20.17,96.03,28.0,9.33,75.68,3.0,54,61.0,-126.74052323346714,3.5936247520063342,0.983356135172331,19.301306805982264,-6.402284735315913,170.64744859122928
Wasim Ali,2026,T20I,62,61,3,3,4,3,20.67,101.64,79.0,26.33,129.51,5.0,185,95.0,-65.11814306541568,-3.83079702950711,-7.00909661283785,3.657549456985265,-3.2279411729422445,170.64744859122928
Wei Haiting,2026,T20I,76,152,11,9,2,0,6.91,50.0,40.0,10.0,40.82,4.0,52,74.0,-105.50204726094066,-0.5744363000661991,6.102223979805162,12.053699004429726,-8.83448030531852,170.64744859122928
XC Bartlett,2026,BBL,29,21,3,4,3,1,9.67,138.1,44.0,11.0,115.79,6.0,259,85.0,-79.29691339248042,-2.141285435621176,-8.41728498412955,-1.520985011905223,6.076936297995605,170.64744859122928
XC Bartlett,2026,T20I,59,44,1,5,6,3,59.0,134.09,13.0,6.5,76.47,5.0,18,28.0,-137.6711998634026,0.6290190525111558,0.9983786259468983,3.5431694855619735,-9.795502978980165,170.64744859122928
XSD Smith,2026,T20I,80,92,4,6,0,3,20.0,86.96,110.0,18.33,127.91,8.0,110,107.0,-29.160039621701355,-4.3887632410381725,-4.499182324455478,-9.236907175176228,-16.227436472570382,170.64744859122928
Y Daswani,2026,T20I,640,570,10,16,78,1,64.0,112.28,164.0,20.5,87.23,13.0,635,175.0,0.8903124515116918,-10.78251444467475,1.1435321464602102,-9.610918737346807,22.665470227708543,170.64744859122928
Y Jalloh,2026,T20I,50,49,4,5,7,0,12.5,102.04,162.0,16.2,91.01,9.0,234,126.0,-11.122107484481958,-8.421698424667074,0.16220769596753087,-10.813414633464149,-14.440384347677,170.64744859122928
Y Konate,2026,T20I,21,32,4,4,0,2,5.25,65.62,16.0,3.2,39.02,5.0,16,35.0,-133.5311751776488,1.1645898981565679,4.513105202405872,3.1117419599725666,-10.409842256423818,170.64744859122928
Y Saranonnakkun,2026,T20I,32,32,5,5,3,1,6.4,100.0,85.0,6.54,72.65,12.0,263,92.0,-62.51474620861057,-3.9829952610292088,1.7701094031651083,-16.46099571121772,2.43201706864658,170.64744859122928
YBK Jaiswal,2026,IPL,854,560,28,16,104,36,30.5,152.5,936.0,46.8,164.5,14.0,2671,483.0,286.4001118902465,-4.5645237440806445,-44.71233350074004,4.58153653914181,70.33324136268726,170.64744859122928
YP Dayal,2026,T20I,53,46,2,5,2,2,26.5,115.22,83.0,10.38,74.11,8.0,83,71.0,-76.06904698623234,-4.223917081630543,0.7510286747580124,-10.417165729226275,-9.274462765119656,170.64744859122928
YS Samra,2026,ODI,108,122,3,3,13,2,36.0,88.52,172.0,34.4,67.19,6.0,172,185.0,14.980475232781252,6.518492027279622,3.311952390819212,1.3994405688114242,-11.921758721558234,170.64744859122928
YS Samra,2026,T20I,127,78,3,3,14,6,42.33,162.82,397.0,36.09,157.54,14.0,397,309.0,153.13863512146904,-0.7775804647673491,-0.03248494224479244,-0.9021090951993959,-12.663273129268065,170.64744859122928
YS To,2026,T20I,11,13,1,1,1,0,11.0,84.62,20.0,4.0,40.0,5.0,98,50.0,-124.63568566250922,1.3168867186745463,6.230694578275425,2.3486586677662675,-6.270092894720681,170.64744859122928
YSD Seneveratne,2026,T20I,215,171,2,6,17,8,107.5,125.73,56.0,11.2,80.0,5.0,551,124.0,-74.25243557807724,-3.27649151769991,6.31671478424992,0.818044745954923,23.272173321325212,170.64744859122928
YYM Jakda,2026,T20I,28,29,4,5,3,1,7.0,96.55,11.0,2.75,122.22,4.0,22,29.0,-138.0076543899311,3.2728320955202075,-4.875252624314983,8.093291567096994,-9.702122217076704,170.64744859122928
Yasar Haroon,2026,T20I,68,92,4,6,7,1,17.0,73.91,25.0,8.33,75.76,3.0,112,62.0,-128.42035340599088,2.010635240353866,0.6426840953305385,18.6490013291153,-1.7409876346867523,170.64744859122928
Yasim Murtaza,2026,T20I,88,60,6,6,5,6,14.67,146.67,191.0,17.36,106.7,16.0,805,206.0,21.690523595103002,-8.642473267322606,-1.4282469195103615,-5.3542688523753865,29.55426347061368,170.64744859122928
Yasin Patel,2026,T20I,18,28,2,3,1,0,9.0,64.29,91.0,22.75,110.98,5.0,235,126.0,-49.76345103585944,-2.7596681822045426,-3.767586020346888,0.8015682813148656,10.669716336027417,170.64744859122928
Yasir Khan,2026,PSL,412,288,16,8,40,20,25.75,143.06,452.0,32.29,166.18,7.0,722,279.0,131.05696886042386,0.7813970320180263,-6.321201740665292,-3.422743476217385,-13.456978146507325,170.64744859122928
Yasmeen Khan,2026,T20I,94,66,4,4,14,3,23.5,142.42,516.0,19.85,102.58,28.0,1717,297.0,150.73559092903227,-55.29079642218161,-6.98335326872156,-8.225471889564034,45.78051132519425,170.64744859122928
Yves Cyusa,2026,T20I,11,24,2,3,1,0,5.5,45.83,75.0,15.0,74.26,7.0,158,87.0,-70.75956679490321,-3.7881605018757187,0.7215435670891375,-6.305737887233975,-3.8934326728971596,170.64744859122928
Z Bimenyimana,2026,T20I,3,4,0,2,0,0,3.0,75.0,9.0,1.5,60.0,6.0,258,78.0,-106.66418411093215,1.31319624878956,3.231723963950701,-5.66397072856984,15.134490703378129,170.64744859122928
Z Crawley,2026,ODI,6,11,1,1,1,0,6.0,54.55,102.0,20.4,85.0,5.0,199,124.0,-32.14504112393368,-7.544749077446154,2.437357935799554,5.381737876738261,-14.411021281922517,170.64744859122928
Z Crawley,2026,Test,17,31,2,1,3,0,8.5,54.84,670.0,37.22,64.86,10.0,3569,458.0,228.5776240840834,-22.83116574093897,13.167540457733653,-1.860702088184628,70.74504374307402,170.64744859122928
Z James,2026,T20I,14,8,1,1,1,0,14.0,175.0,35.0,11.67,61.4,5.0,125,67.0,-104.06040715886401,1.4365981297593915,0.7053626363118414,2.906709627907893,-5.129211636802273,170.64744859122928
Z Makadji,2026,T20I,19,35,4,5,1,0,4.75,54.29,2.0,1.0,20.0,3.0,2,19.0,-167.16904166498625,2.5206452842870606,12.497304567518675,18.259075408430693,-17.708146977255648,170.64744859122928
ZB Lion-Cachet,2026,ODI,63,110,2,3,3,0,31.5,57.27,200.0,20.0,71.43,10.0,200,143.0,15.488289530009691,-16.82793993427233,-0.33079853510611773,-11.453681756111992,-14.913460051903272,170.64744859122928
ZB Lion-Cachet,2026,T20I,41,29,3,3,3,1,13.67,141.38,72.0,14.4,120.0,5.0,105,86.0,-70.87458459786379,-2.4691280110347775,-6.335551802397086,3.380991132096077,-8.332248314955239,170.64744859122928
ZE Green,2026,ODI,156,176,3,4,15,3,52.0,88.64,165.0,18.33,55.93,10.0,851,182.0,-2.1667642422702516,-10.127473901058332,3.4495238339510728,-9.921859410083124,29.733317615314785,170.64744859122928
ZE Green,2026,T20I,71,68,6,6,7,0,11.83,104.41,126.0,63.0,141.57,8.0,618,178.0,-15.744006779878102,10.184566083967189,-6.120421915555562,-8.337555123840707,27.53483953791017,170.64744859122928
ZGF Foulkes,2026,ODI,11,10,2,2,1,0,5.5,110.0,38.0,38.0,84.44,3.0,38,53.0,-119.01798983218937,-4.58740207009264,1.65020630898843,14.58731151239544,-10.23420449201077,170.64744859122928
