bowler,opponent,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
Nithish Kumar Reddy,Punjab Kings,IPL,4,61,118.0,3,13,11.61,39.33,21.31
Nithish Kumar Reddy,Rajasthan Royals,IPL,4,42,63.0,3,15,9.0,21.0,35.71
Nithish Kumar Reddy,Royal Challengers Bangalore,IPL,1,13,19.0,0,3,8.77,19.0,23.08
Nithish Kumar Reddy,Royal Challengers Bengaluru,IPL,3,30,42.0,1,10,8.4,42.0,33.33
Nithish Kumar Reddy,South Africa,Test,1,60,49.0,0,32,4.9,49.0,53.33
Nithish Kumar Reddy,West Indies,Test,1,24,16.0,0,18,4.0,16.0,75.0
Niv Nagavkar,Austria,T20I,1,12,9.0,1,8,4.5,9.0,66.67
Niv Nagavkar,Hungary,T20I,2,44,55.0,1,19,7.5,55.0,43.18
Niv Nagavkar,Luxembourg,T20I,1,24,38.0,2,11,9.5,19.0,45.83
Niv Nagavkar,Malta,T20I,1,22,15.0,1,14,4.09,15.0,63.64
Niv Nagavkar,Portugal,T20I,1,24,27.0,0,9,6.75,27.0,37.5
Niv Nagavkar,Romania,T20I,1,24,25.0,1,10,6.25,25.0,41.67
Niv Nagavkar,Spain,T20I,1,12,22.0,0,6,11.0,22.0,50.0
Nizakat Khan,Bangladesh,T20I,1,24,19.0,3,11,4.75,6.33,45.83
Nizakat Khan,China,T20I,1,12,5.0,2,7,2.5,2.5,58.33
Nizakat Khan,India,ODI,1,6,15.0,0,0,15.0,15.0,0.0
Nizakat Khan,Ireland,T20I,1,24,17.0,1,9,4.25,17.0,37.5
Nizakat Khan,Kuwait,T20I,1,12,13.0,1,4,6.5,13.0,33.33
Nizakat Khan,Malaysia,T20I,5,60,66.0,2,20,6.6,33.0,33.33
Nizakat Khan,Myanmar,T20I,1,12,2.0,1,11,1.0,2.0,91.67
Nizakat Khan,Nepal,T20I,2,29,24.0,1,15,4.97,24.0,51.72
Nizakat Khan,Netherlands,T20I,1,6,14.0,0,0,14.0,14.0,0.0
Nizakat Khan,Scotland,ODI,1,30,24.0,1,17,4.8,24.0,56.67
Nizakat Khan,United Arab Emirates,ODI,2,54,27.0,2,35,3.0,13.5,64.81
Nizakat Khan,United Arab Emirates,T20I,1,18,33.0,1,6,11.0,33.0,33.33
Nizakat Khan,Zimbabwe,ODI,1,18,23.0,0,3,7.67,23.0,16.67
Noah Mead,Cook Islands,T20I,3,42,45.0,2,21,6.43,22.5,50.0
Noah Mead,Fiji,T20I,2,30,30.0,1,16,6.0,30.0,53.33
Noah Mead,Hong Kong,T20I,2,24,43.0,1,5,10.75,43.0,20.83
Noah Mead,Japan,T20I,1,6,5.0,0,3,5.0,5.0,50.0
Noah Mead,Malaysia,T20I,1,12,25.0,0,2,12.5,25.0,16.67
Noah Mead,Nepal,T20I,1,18,34.0,1,6,11.33,34.0,33.33
Noah Mead,Singapore,T20I,1,19,23.0,2,7,7.26,11.5,36.84
Noah Mead,Vanuatu,T20I,2,42,47.0,3,14,6.71,15.67,33.33
Noman Amjad,Austria,T20I,1,24,35.0,0,11,8.75,35.0,45.83
Noman Amjad,Belgium,T20I,3,54,55.0,1,28,6.11,55.0,51.85
Noman Amjad,Croatia,T20I,1,6,9.0,0,3,9.0,9.0,50.0
Noman Amjad,Cyprus,T20I,1,21,24.0,0,6,6.86,24.0,28.57
Noman Amjad,Czech Republic,T20I,1,24,22.0,1,7,5.5,22.0,29.17
Noman Amjad,Germany,T20I,1,25,47.0,1,9,11.28,47.0,36.0
Noman Amjad,Guernsey,T20I,1,24,32.0,2,10,8.0,16.0,41.67
Noman Amjad,Isle of Man,T20I,1,24,14.0,0,13,3.5,14.0,54.17
Noman Amjad,Italy,T20I,1,3,1.0,1,2,2.0,1.0,66.67
Noman Amjad,Jersey,T20I,1,6,14.0,0,1,14.0,14.0,16.67
Noman Amjad,Luxembourg,T20I,3,60,56.0,4,37,5.6,14.0,61.67
Noman Amjad,Malta,T20I,3,42,59.0,1,23,8.43,59.0,54.76
Noman Amjad,Norway,T20I,6,126,170.0,7,54,8.1,24.29,42.86
Noman Amjad,Portugal,T20I,4,85,101.0,2,41,7.13,50.5,48.24
Noman Amjad,Romania,T20I,1,12,17.0,1,6,8.5,17.0,50.0
Noman Amjad,Sweden,T20I,2,31,50.0,0,12,9.68,50.0,38.71
Noman Amjad,Switzerland,T20I,3,68,86.0,4,31,7.59,21.5,45.59
Nonoha Yasumoto,China,T20I,2,36,14.0,2,26,2.33,7.0,72.22
Nonoha Yasumoto,Cook Islands,T20I,1,24,12.0,2,15,3.0,6.0,62.5
Nonoha Yasumoto,Fiji,T20I,2,42,26.0,5,32,3.71,5.2,76.19
Nonoha Yasumoto,Hong Kong,T20I,5,68,80.0,4,30,7.06,20.0,44.12
Nonoha Yasumoto,Indonesia,T20I,2,43,47.0,2,25,6.56,23.5,58.14
Nonoha Yasumoto,Malaysia,T20I,1,18,8.0,1,13,2.67,8.0,72.22
Nonoha Yasumoto,Mongolia,T20I,1,24,9.0,3,18,2.25,3.0,75.0
Nonoha Yasumoto,Myanmar,T20I,1,24,30.0,2,10,7.5,15.0,41.67
Nonoha Yasumoto,Nepal,T20I,1,6,7.0,0,2,7.0,7.0,33.33
Nonoha Yasumoto,Papua New Guinea,T20I,1,24,9.0,0,18,2.25,9.0,75.0
Nonoha Yasumoto,Samoa,T20I,2,48,23.0,5,38,2.88,4.6,79.17
Nonoha Yasumoto,Singapore,T20I,3,66,35.0,1,44,3.18,35.0,66.67
Nonoha Yasumoto,Thailand,T20I,1,18,18.0,1,10,6.0,18.0,55.56
Nonoha Yasumoto,Vanuatu,T20I,3,42,41.0,2,20,5.86,20.5,47.62
Noor Ahmad,Chennai Super Kings,IPL,3,54,71.0,3,15,7.89,23.67,27.78
Noor Ahmad,Delhi Capitals,IPL,6,107,164.0,5,33,9.2,32.8,30.84
Noor Ahmad,Gujarat Titans,IPL,3,66,91.0,4,22,8.27,22.75,33.33
Noor Ahmad,Islamabad United,PSL,1,24,27.0,1,12,6.75,27.0,50.0
Noor Ahmad,Kolkata Knight Riders,IPL,4,84,81.0,10,36,5.79,8.1,42.86
Noor Ahmad,Lahore Qalandars,PSL,2,48,43.0,4,21,5.38,10.75,43.75
Noor Ahmad,Lucknow Super Giants,IPL,6,144,124.0,4,62,5.17,31.0,43.06
Noor Ahmad,Multan Sultans,PSL,1,24,52.0,0,1,13.0,52.0,4.17
Noor Ahmad,Mumbai Indians,IPL,7,163,214.0,11,58,7.88,19.45,35.58
Noor Ahmad,Peshawar Zalmi,PSL,3,66,100.0,2,27,9.09,50.0,40.91
Noor Ahmad,Punjab Kings,IPL,5,115,161.0,7,35,8.4,23.0,30.43
Noor Ahmad,Quetta Gladiators,PSL,1,24,29.0,0,8,7.25,29.0,33.33
Noor Ahmad,Rajasthan Royals,IPL,6,111,191.0,6,33,10.32,31.83,29.73
Noor Ahmad,Royal Challengers Bangalore,IPL,1,24,39.0,2,6,9.75,19.5,25.0
Noor Ahmad,Royal Challengers Bengaluru,IPL,5,120,177.0,6,45,8.85,29.5,37.5
Noor Ahmad,Sunrisers Hyderabad,IPL,5,115,182.0,4,34,9.5,45.5,29.57
Noor Hayati Zakaria,Bangladesh,T20I,1,24,13.0,0,12,3.25,13.0,50.0
Noor Hayati Zakaria,India,T20I,1,24,30.0,1,8,7.5,30.0,33.33
Noor Hayati Zakaria,Pakistan,T20I,1,24,41.0,0,4,10.25,41.0,16.67
Noor Hayati Zakaria,Singapore,T20I,2,30,30.0,1,14,6.0,30.0,46.67
Noor Hayati Zakaria,Sri Lanka,T20I,1,24,25.0,0,11,6.25,25.0,45.83
Noor Hayati Zakaria,United Arab Emirates,T20I,1,7,11.0,0,2,9.43,11.0,28.57
Noorkhan Ahmedi,Bulgaria,T20I,1,12,12.0,1,6,6.0,12.0,50.0
Nooruddin Mujadady,Austria,T20I,3,48,73.0,1,23,9.12,73.0,47.92
Nooruddin Mujadady,Denmark,T20I,2,42,72.0,1,12,10.29,72.0,28.57
Nooruddin Mujadady,France,T20I,1,18,19.0,1,8,6.33,19.0,44.44
Nooruddin Mujadady,Norway,T20I,1,24,60.0,2,10,15.0,30.0,41.67
Nooruddin Mujadady,Spain,T20I,2,36,55.0,1,13,9.17,55.0,36.11
Noorullah Sidiqi,Germany,T20I,1,6,20.0,0,1,20.0,20.0,16.67
Nouman Sarwar,Cambodia,T20I,1,18,20.0,0,13,6.67,20.0,72.22
Nouman Sarwar,Kuwait,T20I,1,18,36.0,2,5,12.0,18.0,27.78
Nouman Sarwar,Malaysia,T20I,1,18,21.0,1,6,7.0,21.0,33.33
Nouman Sarwar,Nepal,T20I,1,12,17.0,2,4,8.5,8.5,33.33
Nouman Sarwar,Singapore,T20I,1,24,38.0,2,7,9.5,19.0,29.17
Nouman Sarwar,Thailand,T20I,1,6,8.0,0,3,8.0,8.0,50.0
Ntombizonke MKhatshwa,Botswana,T20I,1,25,27.0,0,15,6.48,27.0,60.0
Ntombizonke MKhatshwa,Cameroon,T20I,1,24,20.0,1,17,5.0,20.0,70.83
Ntombizonke MKhatshwa,Mozambique,T20I,2,48,48.0,6,30,6.0,8.0,62.5
Ntombizonke MKhatshwa,Rwanda,T20I,1,24,30.0,2,8,7.5,15.0,33.33
Ntombizonke MKhatshwa,Sierra Leone,T20I,1,24,20.0,2,16,5.0,10.0,66.67
Ntombizonke MKhatshwa,Tanzania,T20I,1,25,48.0,1,5,11.52,48.0,20.0
Ntombizonke MKhatshwa,Zimbabwe,T20I,1,6,5.0,0,3,5.0,5.0,50.0
Nur Alya Batrisyia,Nepal,T20I,3,32,34.0,2,10,6.38,17.0,31.25
Nur Arianna Natsya,Bahrain,T20I,2,49,27.0,4,36,3.31,6.75,73.47
Nur Arianna Natsya,Bangladesh,T20I,2,24,30.0,2,8,7.5,15.0,33.33
Nur Arianna Natsya,Bhutan,T20I,5,104,86.0,5,60,4.96,17.2,57.69
Nur Arianna Natsya,China,T20I,1,20,12.0,1,13,3.6,12.0,65.0
Nur Arianna Natsya,Hong Kong,T20I,4,60,69.0,1,26,6.9,69.0,43.33
Nur Arianna Natsya,India,T20I,2,31,57.0,0,6,11.03,57.0,19.35
Nur Arianna Natsya,Indonesia,T20I,1,18,14.0,0,11,4.67,14.0,61.11
Nur Arianna Natsya,Japan,T20I,1,24,17.0,1,16,4.25,17.0,66.67
Nur Arianna Natsya,Kenya,T20I,1,12,14.0,1,7,7.0,14.0,58.33
Nur Arianna Natsya,Kuwait,T20I,2,40,26.0,5,24,3.9,5.2,60.0
Nur Arianna Natsya,Myanmar,T20I,1,20,11.0,4,14,3.3,2.75,70.0
Nur Arianna Natsya,Nepal,T20I,1,24,22.0,2,10,5.5,11.0,41.67
Nur Arianna Natsya,Oman,T20I,1,19,17.0,2,9,5.37,8.5,47.37
Nur Arianna Natsya,Qatar,T20I,1,6,9.0,1,6,9.0,9.0,100.0
Nur Arianna Natsya,Scotland,T20I,1,24,21.0,1,10,5.25,21.0,41.67
Nur Arianna Natsya,Singapore,T20I,7,124,93.0,10,77,4.5,9.3,62.1
Nur Arianna Natsya,Sri Lanka,T20I,2,25,37.0,0,8,8.88,37.0,32.0
Nur Arianna Natsya,Thailand,T20I,4,73,82.0,3,32,6.74,27.33,43.84
Nur Arianna Natsya,United Arab Emirates,T20I,4,90,78.0,5,41,5.2,15.6,45.56
Nur Dania Syuhada,Bangladesh,T20I,1,12,26.0,0,1,13.0,26.0,8.33
Nur Dania Syuhada,Bhutan,T20I,4,84,61.0,6,56,4.36,10.17,66.67
Nur Dania Syuhada,China,T20I,2,46,31.0,3,25,4.04,10.33,54.35
Nur Dania Syuhada,Hong Kong,T20I,8,167,184.0,7,64,6.61,26.29,38.32
Nur Dania Syuhada,India,T20I,2,18,38.0,2,4,12.67,19.0,22.22
Nur Dania Syuhada,Indonesia,T20I,3,61,46.0,1,31,4.52,46.0,50.82
Nur Dania Syuhada,Japan,T20I,1,25,19.0,1,14,4.56,19.0,56.0
Nur Dania Syuhada,Kenya,T20I,1,24,13.0,1,11,3.25,13.0,45.83
Nur Dania Syuhada,Kuwait,T20I,3,72,45.0,5,43,3.75,9.0,59.72
Nur Dania Syuhada,Myanmar,T20I,1,24,22.0,1,10,5.5,22.0,41.67
Nur Dania Syuhada,Namibia,T20I,2,48,29.0,3,30,3.62,9.67,62.5
Nur Dania Syuhada,Nepal,T20I,16,313,266.0,15,135,5.1,17.73,43.13
Nur Dania Syuhada,Oman,T20I,1,24,8.0,1,19,2.0,8.0,79.17
Nur Dania Syuhada,Pakistan,T20I,1,6,11.0,0,1,11.0,11.0,16.67
Nur Dania Syuhada,Qatar,T20I,3,72,35.0,8,44,2.92,4.38,61.11
Nur Dania Syuhada,Scotland,T20I,1,12,13.0,0,3,6.5,13.0,25.0
Nur Dania Syuhada,Singapore,T20I,5,96,55.0,10,60,3.44,5.5,62.5
Nur Dania Syuhada,Sri Lanka,T20I,2,36,44.0,1,9,7.33,44.0,25.0
Nur Dania Syuhada,Thailand,T20I,5,90,88.0,3,50,5.87,29.33,55.56
Nur Dania Syuhada,United Arab Emirates,T20I,6,90,85.0,0,43,5.67,85.0,47.78
Nur Izzatul Syafiqa,Bangladesh,T20I,1,6,11.0,0,0,11.0,11.0,0.0
Nur Nadihirah,China,T20I,1,13,15.0,0,7,6.92,15.0,53.85
Nur Nadihirah,India,T20I,1,6,14.0,0,0,14.0,14.0,0.0
Nur Nadihirah,Kuwait,T20I,1,25,10.0,2,18,2.4,5.0,72.0
Nur Nadihirah,Nepal,T20I,1,19,17.0,0,11,5.37,17.0,57.89
Nur Nadihirah,Pakistan,T20I,1,6,11.0,0,1,11.0,11.0,16.67
Nur Nadihirah,Singapore,T20I,2,31,19.0,2,20,3.68,9.5,64.52
Nur Nadihirah,Thailand,T20I,1,19,12.0,0,13,3.79,12.0,68.42
Nur Nadihirah,United Arab Emirates,T20I,1,24,22.0,1,10,5.5,22.0,41.67
Nur Qalysha,China,T20I,1,24,8.0,3,18,2.0,2.67,75.0
Nur Qalysha,Hong Kong,T20I,3,48,63.0,0,20,7.88,63.0,41.67
Nur Qalysha,Nepal,T20I,2,30,35.0,3,12,7.0,11.67,40.0
Nur Qalysha,Singapore,T20I,1,5,3.0,0,3,3.6,3.0,60.0
Nurin Imanina,China,T20I,2,32,28.0,5,16,5.25,5.6,50.0
Nurin Imanina,Hong Kong,T20I,1,12,15.0,0,4,7.5,15.0,33.33
Nyeing Cham Soe,Bhutan,T20I,2,36,85.0,3,12,14.17,28.33,33.33
Nyeing Cham Soe,China,T20I,1,12,5.0,1,8,2.5,5.0,66.67
Nyeing Cham Soe,Indonesia,T20I,9,125,167.0,11,49,8.02,15.18,39.2
Nyeing Cham Soe,Thailand,T20I,1,12,19.0,0,3,9.5,19.0,25.0
Nyeing Cham Soe,Timor-Leste,T20I,2,30,23.0,2,24,4.6,11.5,80.0
O Amarjargal,Bahrain,T20I,1,24,20.0,2,16,5.0,10.0,66.67
O Amarjargal,China,T20I,1,7,4.0,1,5,3.43,4.0,71.43
O Amarjargal,Hong Kong,T20I,2,14,17.0,0,4,7.29,17.0,28.57
O Amarjargal,Indonesia,T20I,5,71,74.0,1,25,6.25,74.0,35.21
O Amarjargal,Japan,T20I,1,25,30.0,1,10,7.2,30.0,40.0
O Amarjargal,Myanmar,T20I,3,57,76.0,2,23,8.0,38.0,40.35
O Amarjargal,Philippines,T20I,2,49,38.0,3,25,4.65,12.67,51.02
O Amarjargal,Thailand,T20I,1,6,6.0,0,3,6.0,6.0,50.0
O Bastin,Germany,T20I,1,18,21.0,0,4,7.0,21.0,22.22
O Bastin,Gibraltar,T20I,1,13,8.0,0,6,3.69,8.0,46.15
O Bastin,Guernsey,T20I,2,30,21.0,4,22,4.2,5.25,73.33
O Bastin,Isle of Man,T20I,1,19,12.0,1,8,3.79,12.0,42.11
O Bastin,Italy,T20I,1,18,23.0,0,4,7.67,23.0,22.22
O Bastin,Spain,T20I,1,24,13.0,2,16,3.25,6.5,66.67
O Bastin,Sweden,T20I,1,24,29.0,1,9,7.25,29.0,37.5
O Batisani,Eswatini,T20I,1,7,4.0,0,5,3.43,4.0,71.43
O Bell,Bangladesh,T20I,2,30,37.0,2,11,7.4,18.5,36.67
O Bell,England,T20I,1,12,21.0,0,3,10.5,21.0,25.0
O Bell,Ireland,ODI,3,144,88.0,2,95,3.67,44.0,65.97
O Bell,Ireland,T20I,3,60,62.0,3,26,6.2,20.67,43.33
O Bell,Namibia,T20I,1,24,24.0,2,14,6.0,12.0,58.33
O Bell,Nepal,T20I,1,12,14.0,1,6,7.0,14.0,50.0
O Bell,Netherlands,ODI,2,102,49.0,1,77,2.88,49.0,75.49
O Bell,Netherlands,T20I,4,60,84.0,4,27,8.4,21.0,45.0
O Bell,Papua New Guinea,ODI,1,42,23.0,0,27,3.29,23.0,64.29
O Bell,Papua New Guinea,T20I,3,66,51.0,4,40,4.64,12.75,60.61
O Bell,South Africa,T20I,1,24,34.0,1,8,8.5,34.0,33.33
O Bell,Thailand,T20I,2,36,13.0,5,27,2.17,2.6,75.0
O Bell,Uganda,T20I,1,18,15.0,1,10,5.0,15.0,55.56
O Bell,United Arab Emirates,T20I,2,36,26.0,3,20,4.33,8.67,55.56
O Bell,United States of America,T20I,1,6,12.0,0,0,12.0,12.0,0.0
O Bell,West Indies,T20I,1,18,18.0,2,10,6.0,9.0,55.56
O Bell,Zimbabwe,T20I,1,18,21.0,1,9,7.0,21.0,50.0
O Casasola,Bahamas,T20I,1,12,17.0,0,5,8.5,17.0,41.67
O Casasola,Brazil,T20I,1,24,22.0,2,13,5.5,11.0,54.17
O Casasola,Panama,T20I,1,12,15.0,0,3,7.5,15.0,25.0
O Chare,Pakistan,ODI,2,60,64.0,1,19,6.4,64.0,31.67
O Chare,Pakistan,T20I,1,6,9.0,0,3,9.0,9.0,50.0
O Chare,United States of America,ODI,3,110,90.0,3,57,4.91,30.0,51.82
O Davidson,England,T20I,1,12,12.0,1,4,6.0,12.0,33.33
O Davidson,Italy,T20I,1,18,39.0,1,4,13.0,39.0,22.22
O Davidson,Namibia,ODI,2,66,56.0,2,37,5.09,28.0,56.06
O Davidson,Namibia,T20I,2,36,28.0,3,17,4.67,9.33,47.22
O Davidson,Nepal,ODI,2,108,77.0,2,61,4.28,38.5,56.48
O Davidson,Nepal,T20I,1,24,31.0,0,5,7.75,31.0,20.83
O Davidson,United Arab Emirates,ODI,1,54,30.0,0,35,3.33,30.0,64.81
O Davidson,United States of America,ODI,2,90,90.0,2,49,6.0,45.0,54.44
O Davidson,West Indies,T20I,1,18,23.0,1,5,7.67,23.0,27.78
O Duff,Estonia,T20I,1,6,11.0,0,1,11.0,11.0,16.67
O Duff,Guernsey,T20I,1,10,17.0,2,4,10.2,8.5,40.0
O Duff,Romania,T20I,3,48,76.0,1,25,9.5,76.0,52.08
O Duff,Turkey,T20I,1,6,17.0,0,2,17.0,17.0,33.33
O Erdenebaatar,China,T20I,2,34,17.0,3,23,3.0,5.67,67.65
O Erdenebaatar,Hong Kong,T20I,2,30,36.0,2,13,7.2,18.0,43.33
O Erdenebaatar,Indonesia,T20I,6,103,106.0,2,37,6.17,53.0,35.92
O Erdenebaatar,Myanmar,T20I,2,38,47.0,1,17,7.42,47.0,44.74
O Erdenebaatar,Philippines,T20I,2,28,28.0,0,15,6.0,28.0,53.57
O Gholami,Denmark,T20I,1,24,24.0,1,8,6.0,24.0,33.33
O Gholami,Finland,T20I,3,54,59.0,2,22,6.56,29.5,40.74
O Isesele,Kenya,T20I,1,18,20.0,0,5,6.67,20.0,27.78
O Isesele,Sierra Leone,T20I,1,6,13.0,0,1,13.0,13.0,16.67
O Isesele,Uganda,T20I,2,36,71.0,1,7,11.83,71.0,19.44
O Isiyaku,Rwanda,T20I,2,36,38.0,3,17,6.33,12.67,47.22
O Isiyaku,Sierra Leone,T20I,3,60,60.0,5,33,6.0,12.0,55.0
O Isiyaku,Zambia,T20I,3,59,67.0,4,31,6.81,16.75,52.54
O Jones,Nepal,ODI,1,48,38.0,0,26,4.75,38.0,54.17
O Kamchomphu,Bahrain,T20I,1,10,1.0,1,9,0.6,1.0,90.0
O Kamchomphu,Bangladesh,ODI,1,54,58.0,1,22,6.44,58.0,40.74
O Kamchomphu,Bangladesh,T20I,5,96,115.0,3,34,7.19,38.33,35.42
O Kamchomphu,Bhutan,T20I,1,12,2.0,1,10,1.0,2.0,83.33
O Kamchomphu,China,T20I,2,36,4.0,8,33,0.67,0.5,91.67
O Kamchomphu,Hong Kong,T20I,6,114,64.0,8,65,3.37,8.0,57.02
O Kamchomphu,India,T20I,1,24,23.0,0,7,5.75,23.0,29.17
O Kamchomphu,Indonesia,T20I,2,44,27.0,6,21,3.68,4.5,47.73
O Kamchomphu,Ireland,ODI,1,18,28.0,0,8,9.33,28.0,44.44
O Kamchomphu,Ireland,T20I,4,62,53.0,6,29,5.13,8.83,46.77
O Kamchomphu,Japan,T20I,1,18,17.0,1,6,5.67,17.0,33.33
O Kamchomphu,Kuwait,T20I,4,69,41.0,6,43,3.57,6.83,62.32
O Kamchomphu,Malaysia,T20I,7,150,90.0,11,86,3.6,8.18,57.33
O Kamchomphu,Myanmar,T20I,3,53,39.0,3,33,4.42,13.0,62.26
O Kamchomphu,Namibia,T20I,4,74,55.0,9,37,4.46,6.11,50.0
O Kamchomphu,Nepal,T20I,8,156,113.0,13,92,4.35,8.69,58.97
O Kamchomphu,Netherlands,ODI,5,227,110.0,12,156,2.91,9.17,68.72
O Kamchomphu,Netherlands,T20I,11,235,192.0,19,106,4.9,10.11,45.11
O Kamchomphu,Pakistan,ODI,1,56,39.0,1,38,4.18,39.0,67.86
O Kamchomphu,Pakistan,T20I,1,24,26.0,0,10,6.5,26.0,41.67
O Kamchomphu,Papua New Guinea,T20I,3,42,34.0,1,20,4.86,34.0,47.62
O Kamchomphu,Scotland,ODI,1,60,34.0,3,38,3.4,11.33,63.33
O Kamchomphu,Scotland,T20I,7,128,138.0,5,59,6.47,27.6,46.09
O Kamchomphu,Singapore,T20I,2,30,13.0,1,18,2.6,13.0,60.0
O Kamchomphu,South Africa,T20I,1,12,14.0,0,5,7.0,14.0,41.67
O Kamchomphu,Sri Lanka,T20I,5,86,104.0,2,30,7.26,52.0,34.88
O Kamchomphu,Tanzania,T20I,1,19,16.0,2,8,5.05,8.0,42.11
O Kamchomphu,Uganda,T20I,3,54,37.0,4,25,4.11,9.25,46.3
O Kamchomphu,United Arab Emirates,T20I,10,195,115.0,16,112,3.54,7.19,57.44
O Kamchomphu,United States of America,T20I,2,48,20.0,5,35,2.5,4.0,72.92
O Kamchomphu,West Indies,T20I,1,6,7.0,0,2,7.0,7.0,33.33
O Kamchomphu,Zimbabwe,ODI,3,114,50.0,3,82,2.63,16.67,71.93
O Kamchomphu,Zimbabwe,T20I,9,211,175.0,13,105,4.98,13.46,49.76
O Keitsemang,Kenya,T20I,3,49,76.0,3,22,9.31,25.33,44.9
O Keitsemang,Lesotho,T20I,3,31,17.0,3,22,3.29,5.67,70.97
O Keitsemang,Mozambique,T20I,2,37,30.0,4,22,4.86,7.5,59.46
O Keitsemang,Namibia,T20I,2,36,51.0,0,14,8.5,51.0,38.89
O Keitsemang,Nigeria,T20I,1,12,20.0,0,4,10.0,20.0,33.33
O Keitsemang,Rwanda,T20I,2,44,44.0,3,23,6.0,14.67,52.27
O Keitsemang,Tanzania,T20I,1,5,5.0,0,3,6.0,5.0,60.0
O Keitsemang,Uganda,T20I,1,12,19.0,0,5,9.5,19.0,41.67
O Kgeresi,Brazil,T20I,1,7,13.0,0,1,11.14,13.0,14.29
O Kgeresi,Lesotho,T20I,2,37,8.0,5,30,1.3,1.6,81.08
O Kgeresi,Mozambique,T20I,2,25,27.0,1,12,6.48,27.0,48.0
O Kgeresi,Nigeria,T20I,1,7,9.0,0,4,7.71,9.0,57.14
O Kgeresi,Zambia,T20I,1,12,2.0,0,10,1.0,2.0,83.33
O Kirsten,Bangladesh,ODI,1,60,10.0,4,52,1.0,2.5,86.67
O Kirsten,New Zealand,ODI,3,114,111.0,2,61,5.84,55.5,53.51
O Kirsten,West Indies,T20I,1,18,26.0,1,11,8.67,26.0,61.11
O Lefaga,Cook Islands,T20I,1,26,19.0,3,16,4.38,6.33,61.54
O Lefaga,Fiji,T20I,1,14,16.0,0,11,6.86,16.0,78.57
O Lefaga,France,T20I,1,24,8.0,6,20,2.0,1.33,83.33
O Lefaga,Japan,T20I,1,13,9.0,0,10,4.15,9.0,76.92
O Lefaga,Papua New Guinea,T20I,3,62,54.0,3,40,5.23,18.0,64.52
O Lefaga,Philippines,T20I,1,18,7.0,1,14,2.33,7.0,77.78
O Lefaga,Vanuatu,T20I,4,91,61.0,7,61,4.02,8.71,67.03
O Lutbayar,Hong Kong,T20I,1,4,5.0,1,2,7.5,5.0,50.0
O Lutbayar,Japan,T20I,6,117,211.0,4,27,10.82,52.75,23.08
O Lutbayar,Kuwait,T20I,1,18,34.0,1,5,11.33,34.0,27.78
O Lutbayar,Malaysia,T20I,1,7,17.0,0,2,14.57,17.0,28.57
O Lutbayar,Maldives,T20I,1,6,17.0,0,1,17.0,17.0,16.67
O Lutbayar,Myanmar,T20I,1,19,27.0,0,4,8.53,27.0,21.05
O Lutbayar,Nepal,T20I,1,24,38.0,0,7,9.5,38.0,29.17
O Matsolo,Botswana,T20I,3,37,36.0,1,19,5.84,36.0,51.35
O Matsolo,Cameroon,T20I,2,48,37.0,4,30,4.62,9.25,62.5
O Matsolo,Eswatini,T20I,3,69,41.0,6,48,3.57,6.83,69.57
O Matsolo,Lesotho,T20I,2,42,29.0,2,28,4.14,14.5,66.67
O Matsolo,Nigeria,T20I,1,6,12.0,0,2,12.0,12.0,33.33
O Matsolo,Rwanda,T20I,1,6,11.0,0,3,11.0,11.0,50.0
O Matsolo,Sierra Leone,T20I,2,42,61.0,3,18,8.71,20.33,42.86
O Matsolo,Tanzania,T20I,1,26,58.0,1,7,13.38,58.0,26.92
O Matsolo,Zimbabwe,T20I,1,17,27.0,1,8,9.53,27.0,47.06
O Mondlane,Botswana,T20I,2,38,38.0,1,13,6.0,38.0,34.21
O Mondlane,Cameroon,T20I,1,8,7.0,0,2,5.25,7.0,25.0
O Mondlane,Eswatini,T20I,4,82,54.0,6,50,3.95,9.0,60.98
O Mondlane,Lesotho,T20I,4,71,45.0,5,41,3.8,9.0,57.75
O Mondlane,Malawi,T20I,2,50,31.0,3,34,3.72,10.33,68.0
O Mondlane,Sierra Leone,T20I,1,12,9.0,1,7,4.5,9.0,58.33
O Mondlane,Zambia,T20I,1,18,2.0,0,17,0.67,2.0,94.44
O Morgan,Jersey,T20I,2,49,83.0,3,15,10.16,27.67,30.61
O Muzondo,Kenya,T20I,1,24,18.0,4,13,4.5,4.5,54.17
O Muzondo,Namibia,T20I,2,36,41.0,4,15,6.83,10.25,41.67
O Muzondo,Nigeria,T20I,1,24,11.0,3,18,2.75,3.67,75.0
O Muzondo,Tanzania,T20I,1,24,20.0,0,15,5.0,20.0,62.5
O Omonkhobio,Brazil,T20I,3,44,42.0,2,21,5.73,21.0,47.73
O Omonkhobio,Kenya,T20I,1,24,19.0,1,14,4.75,19.0,58.33
O Omonkhobio,Malawi,T20I,2,31,16.0,2,23,3.1,8.0,74.19
O Omonkhobio,Namibia,T20I,1,12,15.0,0,6,7.5,15.0,50.0
O Omonkhobio,Rwanda,T20I,2,23,28.0,1,10,7.3,28.0,43.48
O Omonkhobio,Sierra Leone,T20I,2,31,25.0,1,16,4.84,25.0,51.61
O Omonkhobio,Zimbabwe,T20I,1,24,17.0,0,17,4.25,17.0,70.83
O Prendergast,Australia,ODI,2,79,76.0,1,51,5.77,76.0,64.56
